,itemID,num_orders
9797,32375,15.0
9798,22256,1.0
9799,2121,8.0
9800,3698,7.0
9801,19329,21.0
9802,10342,2.0
9803,13000,11.0
9804,14447,22.0
9805,12592,312.0
9806,19533,30.0
9807,18094,7.0
9808,8663,10.0
9809,1495,25.0
9810,19198,35.0
9811,21395,17.0
9812,21390,1.0
9813,21624,17.0
9814,13554,14.0
9815,9716,1.0
9816,4304,1.0
9817,21147,4.0
9818,6421,12.0
9819,21022,5.0
9820,31336,20.0
9821,11551,4.0
9822,14442,3.0
9823,31454,5.0
9824,21760,1.0
9825,10195,13.0
9826,24990,3.0
9827,21318,1.0
9828,26883,15.0
9829,13710,1.0
9830,10552,1.0
9831,8317,11.0
9832,20541,12.0
9833,18063,49.0
9834,17143,11.0
9835,21132,80.0
9836,13716,1.0
9837,12607,11.0
9838,23449,190.0
9839,4272,20.0
9840,15341,26.0
9841,24224,8.0
9842,9635,1.0
9843,24657,9.0
9844,25629,0.0
9845,11443,11.0
9846,32207,1.0
9847,30521,1.0
9848,30407,57.0
9849,3529,114.0
9850,16974,1.0
9851,1792,1.0
9852,18168,1.0
9853,13866,3.0
9854,13268,1.0
9855,5022,6.0
9856,24345,1.0
9857,12625,20.0
9858,16912,6.0
9859,16940,2.0
9860,25866,15.0
9861,11096,3.0
9862,6338,90.0
9863,20981,0.0
9864,20444,1.0
9865,11397,6.0
9866,31874,5.0
9867,23132,17.0
9868,25956,11.0
9869,19376,1.0
9870,4428,4.0
9871,28901,6.0
9872,12001,1.0
9873,3706,40.0
9874,21985,4.0
9875,19952,4.0
9876,31153,8.0
9877,14767,2.0
9878,16325,2.0
9879,2936,3.0
9880,2729,1.0
9881,2794,57.0
9882,903,2.0
9883,29323,6.0
9884,19543,1.0
9885,28880,2.0
9886,6089,4.0
9887,25791,1.0
9888,1794,246.0
9889,21891,18.0
9890,29506,40.0
9891,17214,34.0
9892,16127,4.0
9893,30790,1.0
9894,26189,1.0
9895,22872,1.0
9896,32307,6.0
9897,22187,12.0
9898,28765,3.0
9899,1638,24.0
9900,9835,4.0
9901,1371,3.0
9902,16897,12.0
9903,14469,1.0
9904,9031,25.0
9905,14826,0.0
9906,17274,2.0
9907,31809,213.0
9908,11436,1.0
9909,24413,7.0
9910,24054,9.0
9911,18929,4.0
9912,14988,18.0
9913,16977,4.0
9914,16006,175.0
9915,12715,32.0
9916,24097,107.0
9917,29752,4.0
9918,21714,12.0
9919,28341,14.0
9920,173,7.0
9921,1539,3.0
9922,31187,2.0
9923,1606,1.0
9924,17409,17.0
9925,12157,6.0
9926,7388,43.0
9927,25207,43.0
9928,30383,3.0
9929,23311,0.0
9930,1675,1.0
9931,14928,6.0
9932,13429,5.0
9933,10932,5.0
9934,27076,6.0
9935,28101,7.0
9936,22563,30.0
9937,11948,11.0
9938,30256,24.0
9939,13737,1.0
9940,28226,1.0
9941,2802,59.0
9942,798,3.0
9943,1341,5.0
9944,22019,8.0
9945,3085,18.0
9946,14100,4.0
9947,22339,192.0
9948,3837,220.0
9949,4737,1.0
9950,14309,15.0
9951,14905,3.0
9952,2485,1.0
9953,26640,7.0
9954,18748,3.0
9955,32444,39.0
9956,16737,90.0
9957,29158,3.0
9958,23953,1.0
9959,14127,1.0
9960,3484,2.0
9961,32570,10.0
9962,13505,4.0
9963,30632,2.0
9964,5212,3.0
9965,10454,5.0
9966,27286,15.0
9967,7374,34.0
9968,1759,4.0
9969,17307,6.0
9970,26519,7.0
9971,23467,14.0
9972,27247,27.0
9973,20113,2.0
9974,29075,2.0
9975,4187,3.0
9976,16468,13.0
9977,24645,0.0
9978,8369,17.0
9979,699,3.0
9980,1581,14.0
9981,32019,30.0
9982,22022,32.0
9983,5315,10.0
9984,8220,0.0
9985,2368,3.0
9986,12986,1.0
9987,24222,21.0
9988,13901,1.0
9989,8780,65.0
9990,5373,414.0
9991,27606,2.0
9992,17822,1.0
9993,13218,6.0
9994,11912,3.0
9995,3271,4.0
9996,16444,8.0
9997,14346,6.0
9998,7041,6.0
9999,23987,6.0
10000,27135,21.0
10001,445,229.0
10002,7752,4.0
10003,15432,1.0
10004,5824,1.0
10005,7074,2.0
10006,21061,1.0
10007,7021,911.0
10008,21793,4.0
10009,32460,6.0
10010,31685,2.0
10011,8909,1.0
10012,18682,1.0
10013,31252,11.0
10014,21030,4.0
10015,16307,26.0
10016,16894,19.0
10017,22329,1.0
10018,14554,1.0
10019,21209,2.0
10020,382,2.0
10021,26966,3.0
10022,11513,153.0
10023,15742,1.0
10024,24215,2.0
10025,1890,6.0
10026,26392,5.0
10027,7377,1.0
10028,16993,1.0
10029,23581,5.0
10030,10357,12.0
10031,31502,1.0
10032,22551,1.0
10033,24610,4.0
10034,26451,3.0
10035,18052,3.0
10036,20523,6.0
10037,6077,9.0
10038,20990,1.0
10039,18415,7.0
10040,12278,157.0
10041,26793,4.0
10042,25113,3.0
10043,23889,1.0
10044,11940,2.0
10045,3400,5.0
10046,19038,2.0
10047,7365,12.0
10048,6312,1.0
10049,3614,82.0
10050,21166,7.0
10051,22614,1.0
10052,6472,1.0
10053,752,1.0
10054,28561,2.0
10055,6183,40.0
10056,12561,8.0
10057,20357,8.0
10058,20136,4.0
10059,7134,14.0
10060,8029,3.0
10061,23498,1.0
10062,10391,6.0
10063,26677,1.0
10064,1709,1.0
10065,28396,0.0
10066,2203,2.0
10067,362,3.0
10068,32350,1.0
10069,29112,8.0
10070,23279,8.0
10071,28336,1.0
10072,28249,48.0
10073,28193,9.0
10074,30452,16.0
10075,30021,2.0
10076,2309,5.0
10077,22029,4.0
10078,13853,28.0
10079,15263,21.0
10080,14477,8.0
10081,7335,38.0
10082,25772,15.0
10083,27307,10.0
10084,19792,11.0
10085,28965,29.0
10086,17115,1.0
10087,14278,0.0
10088,13775,14.0
10089,18928,15.0
10090,13596,2.0
10091,6925,2.0
10092,20025,34.0
10093,3603,6.0
10094,22157,10.0
10095,26131,62.0
10096,10063,100.0
10097,10795,7.0
10098,7527,5.0
10099,30368,104.0
10100,22099,6.0
10101,19370,266.0
10102,31779,1.0
10103,18477,7.0
10104,12553,127.0
10105,6080,10.0
10106,28955,1.0
10107,19418,18.0
10108,23146,5.0
10109,32473,8.0
10110,15052,11.0
10111,4870,5.0
10112,16539,1.0
10113,23245,1.0
10114,8423,1.0
10115,5435,28.0
10116,15150,118.0
10117,17268,320.0
10118,29049,34.0
10119,6332,5.0
10120,2793,102.0
10121,13186,4.0
10122,633,15.0
10123,19682,1.0
10124,4054,6.0
10125,11062,59.0
10126,13382,9.0
10127,24646,1.0
10128,16610,169.0
10129,26133,9.0
10130,30183,73.0
10131,2555,1.0
10132,21746,1.0
10133,15692,6.0
10134,20524,12.0
10135,17106,1.0
10136,30697,2.0
10137,22189,4.0
10138,15502,4.0
10139,19024,2.0
10140,28126,1.0
10141,8676,6.0
10142,28558,18.0
10143,22660,1.0
10144,21818,1.0
10145,4854,2.0
10146,30756,11.0
10147,19401,2.0
10148,1755,1.0
10149,6678,131.0
10150,28991,18.0
10151,17775,16.0
10152,18579,163.0
10153,12729,20.0
10154,20871,2.0
10155,3618,6.0
10156,4257,49.0
10157,2577,1.0
10158,5982,15.0
10159,7393,2.0
10160,3244,45.0
10161,18228,42.0
10162,32590,5.0
10163,31550,77.0
10164,10185,2.0
10165,14755,5.0
10166,8884,12.0
10167,17053,250.0
10168,19861,87.0
10169,31910,161.0
10170,8972,1.0
10171,26647,1.0
10172,29352,4.0
10173,2964,1.0
10174,6052,3.0
10175,21352,1.0
10176,20152,45.0
10177,19086,20.0
10178,12115,1.0
10179,30699,0.0
10180,20024,1.0
10181,3547,4.0
10182,18734,2.0
10183,20280,1.0
10184,5220,5.0
10185,30390,6.0
10186,25170,31.0
10187,11719,16.0
10188,5429,9.0
10189,3313,5.0
10190,3580,32.0
10191,10153,71.0
10192,18333,8.0
10193,11329,11.0
10194,19248,29.0
10195,31885,67.0
10196,28040,2.0
10197,20691,19.0
10198,11904,48.0
10199,11297,2.0
10200,19440,3.0
10201,3110,5.0
10202,14753,3.0
10203,12205,12.0
10204,31649,0.0
10205,27845,7.0
10206,7103,28.0
10207,32701,32.0
10208,7496,3.0
10209,15069,44.0
10210,27277,19.0
10211,7596,37.0
10212,1010,3.0
10213,15826,26.0
10214,23993,7.0
10215,18194,20.0
10216,26537,18.0
10217,29027,108.0
10218,2442,11.0
10219,19313,114.0
10220,8065,340.0
10221,1522,1.0
10222,27004,1.0
10223,21526,1.0
10224,13323,14.0
10225,15198,1.0
10226,14182,77.0
10227,28524,1.0
10228,8882,47.0
10229,11292,3.0
10230,1745,17.0
10231,18035,3.0
10232,9135,6.0
10233,15613,1.0
10234,28242,16.0
10235,26625,2.0
10236,1137,1.0
10237,30519,3.0
10238,17687,1.0
10239,28729,7.0
10240,9932,1.0
10241,29537,2.0
10242,3594,457.0
10243,2399,8.0
10244,27203,2.0
10245,18597,62.0
10246,27289,20.0
10247,1899,7.0
10248,29182,18.0
10249,5526,1.0
10250,32655,1.0
10251,10961,1117.0
10252,5226,1.0
10253,28733,45.0
10254,22069,8.0
10255,1708,15.0
10256,14138,2.0
10257,2582,5.0
10258,30478,1.0
10259,7088,10.0
10260,13080,1.0
10261,15671,18.0
10262,9788,4.0
10263,29059,2.0
10264,2186,3.0
10265,14950,3.0
10266,31402,6.0
10267,3872,3.0
10268,27980,1.0
10269,21461,2.0
10270,14031,1.0
10271,20439,144.0
10272,8770,3.0
10273,19534,52.0
10274,15855,1.0
10275,19288,2.0
10276,1438,57.0
10277,8762,68.0
10278,21983,3.0
10279,1900,6.0
10280,8077,1.0
10281,27432,363.0
10282,24869,4.0
10283,27759,7.0
10284,32565,344.0
10285,14660,3.0
10286,3542,1.0
10287,6409,1.0
10288,7690,44.0
10289,12606,1.0
10290,30137,33.0
10291,13650,18.0
10292,22689,13.0
10293,7119,7.0
10294,11488,1.0
10295,26228,1.0
10296,6356,18.0
10297,13814,2.0
10298,25943,6.0
10299,29024,4.0
10300,26086,1.0
10301,780,3.0
10302,2190,1.0
10303,12120,10.0
10304,10604,3.0
10305,28772,13.0
10306,19291,1.0
10307,3218,5.0
10308,11312,5.0
10309,3195,3.0
10310,30339,16.0
10311,3671,1.0
10312,24668,13.0
10313,20535,19.0
10314,14818,1.0
10315,9794,3.0
10316,9153,10.0
10317,9450,0.0
10318,19185,1.0
10319,16341,1.0
10320,1515,2.0
10321,12134,254.0
10322,1112,3.0
10323,9331,4.0
10324,10112,10.0
10325,26330,0.0
10326,12936,6.0
10327,31901,122.0
10328,19150,13.0
10329,1225,3.0
10330,5938,118.0
10331,28966,3.0
10332,27979,12.0
10333,307,1.0
10334,29257,93.0
10335,11390,9.0
10336,618,3.0
10337,25822,5.0
10338,18453,4.0
10339,10563,20.0
10340,27216,1.0
10341,3736,1.0
10342,15197,99.0
10343,21416,13.0
10344,19916,5.0
10345,23461,2.0
10346,8117,56.0
10347,5288,2.0
10348,22203,14.0
10349,8248,1.0
10350,23268,1.0
10351,27950,7.0
10352,25104,2.0
10353,3172,2.0
10354,9384,40.0
10355,13126,1.0
10356,8392,1.0
10357,22870,60.0
10358,17852,13.0
10359,15371,82.0
10360,32681,2.0
10361,31148,3.0
10362,4957,14.0
10363,31641,3.0
10364,31197,5.0
10365,2123,2.0
10366,31039,4.0
10367,3532,5.0
10368,16123,8.0
10369,2830,15.0
10370,6481,1.0
10371,28098,12.0
10372,23720,1.0
10373,11462,39.0
10374,14500,0.0
10375,11880,1.0
10376,10129,1.0
10377,9677,53.0
10378,18362,7.0
10379,26312,10.0
10380,12156,1.0
10381,3874,1.0
10382,18756,2.0
10383,11419,9.0
10384,17904,8.0
10385,19364,204.0
10386,2917,6.0
10387,11120,280.0
10388,21737,6.0
10389,7072,5.0
10390,11553,5.0
10391,10323,2.0
10392,3314,11.0
10393,23155,46.0
10394,32669,3.0
10395,1547,57.0
10396,27608,414.0
10397,3368,1.0
10398,10983,7.0
10399,15415,21.0
10400,10538,6.0
10401,18089,32.0
10402,8674,3.0
10403,26675,3.0
10404,7763,2.0
10405,745,2.0
10406,11327,1.0
10407,22068,9.0
10408,2856,3.0
10409,5806,103.0
10410,14364,2.0
10411,23180,71.0
10412,23450,32.0
10413,31492,1.0
10414,25175,11.0
10415,23197,2.0
10416,25152,290.0
10417,23050,7031.0
10418,9958,2.0
10419,24338,1.0
10420,29133,1.0
10421,15331,376.0
10422,21211,17.0
10423,8422,6.0
10424,11426,2.0
10425,22528,11.0
10426,15617,2.0
10427,28892,144.0
10428,24985,149.0
10429,18724,6.0
10430,10250,10.0
10431,13714,39.0
10432,12225,2.0
10433,21180,5.0
10434,6123,1.0
10435,10993,1.0
10436,27888,1.0
10437,16649,1.0
10438,25260,4.0
10439,18554,1.0
10440,165,5.0
10441,9949,4.0
10442,30634,17.0
10443,22491,1.0
10444,17791,1.0
10445,27766,3.0
10446,6394,48.0
10447,22122,1.0
10448,6642,24.0
10449,12903,1.0
10450,14325,1.0
10451,19286,1.0
10452,3521,1.0
10453,7266,3.0
10454,198,2.0
10455,1315,35.0
10456,7853,10.0
10457,20684,6.0
10458,11838,11.0
10459,13364,1.0
10460,12683,22.0
10461,16565,5.0
10462,27265,4.0
10463,12146,10.0
10464,378,193.0
10465,19909,59.0
10466,22603,6.0
10467,32418,18.0
10468,344,3.0
10469,25516,41.0
10470,25639,59.0
10471,18069,2.0
10472,32021,268.0
10473,10470,1.0
10474,27893,5.0
10475,15796,1.0
10476,32222,1.0
10477,26667,1.0
10478,6655,10.0
10479,32192,2.0
10480,15508,4.0
10481,10955,3.0
10482,9594,9.0
10483,17158,6.0
10484,31158,1.0
10485,19053,40.0
10486,20832,2.0
10487,14509,41.0
10488,27909,1.0
10489,15552,0.0
10490,15481,68.0
10491,23296,43.0
10492,21809,60.0
10493,26960,3.0
10494,19119,17.0
10495,25796,92.0
10496,23708,119.0
10497,9966,12.0
10498,5235,13.0
10499,25272,3.0
10500,20616,3.0
10501,27167,97.0
10502,751,80.0
10503,20006,31.0
10504,14742,1.0
10505,22465,2.0
10506,20014,64.0
10507,23485,7.0
10508,6812,18.0
10509,25349,151.0
10510,7562,32.0
10511,16644,22.0
10512,18549,3.0
10513,2024,5.0
10514,5468,1162.0
10515,2193,3.0
10516,11555,6.0
10517,3899,244.0
10518,27807,46.0
10519,22137,2.0
10520,13463,23.0
10521,25292,9.0
10522,6700,3.0
10523,5004,5.0
10524,12038,2.0
10525,4457,1.0
10526,16589,32.0
10527,20951,5.0
10528,25679,4.0
10529,11372,1.0
10530,4834,2.0
10531,13638,2.0
10532,6188,68.0
10533,1255,2.0
10534,13479,23.0
10535,773,151.0
10536,7245,139.0
10537,22943,1.0
10538,2267,1.0
10539,18872,3.0
10540,5769,1.0
10541,9578,1.0
10542,836,16.0
10543,26413,134.0
10544,9543,12.0
10545,17044,13.0
10546,2671,16.0
10547,26253,19.0
10548,14875,2.0
10549,480,1.0
10550,390,2.0
10551,23946,3.0
10552,31852,12.0
10553,19139,11.0
10554,18274,2.0
10555,31540,49.0
10556,27118,4.0
10557,17074,7.0
10558,9771,162.0
10559,9512,27.0
10560,25752,47.0
10561,4247,20.0
10562,14305,16.0
10563,31352,3.0
10564,25850,1.0
10565,15222,1.0
10566,448,2.0
10567,4458,1.0
10568,9762,5.0
10569,15931,4.0
10570,26360,1.0
10571,15466,188.0
10572,10392,292.0
10573,26235,1.0
10574,3079,14.0
10575,4404,14.0
10576,27130,1.0
10577,14205,4.0
10578,7572,2.0
10579,31585,2.0
10580,21688,14.0
10581,20606,1.0
10582,30983,8.0
10583,927,4.0
10584,1920,31.0
10585,28205,317.0
10586,5775,2.0
10587,30195,7.0
10588,1906,18.0
10589,17979,9.0
10590,8725,3.0
10591,10502,1.0
10592,12585,1.0
10593,6199,8.0
10594,30745,3.0
10595,16771,3.0
10596,1850,2.0
10597,24962,4.0
10598,17923,10.0
10599,20385,2.0
10600,1567,13.0
10601,2520,35.0
10602,12710,6.0
10603,31321,1.0
10604,22430,13.0
10605,29767,55.0
10606,11091,32.0
10607,13434,10.0
10608,25506,1.0
10609,11253,13.0
10610,1955,12.0
10611,21617,19.0
10612,7901,147.0
10613,25031,25.0
10614,3701,42.0
10615,13916,2.0
10616,4426,8.0
10617,10639,1.0
10618,30230,123.0
10619,127,1.0
10620,20801,1.0
10621,2840,7.0
10622,5150,1.0
10623,8414,64.0
10624,26206,1.0
10625,12976,23.0
10626,940,7.0
10627,25888,5.0
10628,13040,4.0
10629,21886,3.0
10630,12082,117.0
10631,11625,1.0
10632,16706,13.0
10633,1243,4.0
10634,978,4.0
10635,23361,86.0
10636,7902,2.0
10637,26599,1.0
10638,3040,19.0
10639,12631,1.0
10640,31228,1.0
10641,2134,31.0
10642,4463,1.0
10643,4450,1.0
10644,17040,129.0
10645,15025,53.0
10646,12054,13.0
10647,2382,94.0
10648,18599,3.0
10649,15196,1.0
10650,19846,28.0
10651,1711,1.0
10652,19327,71.0
10653,14238,1.0
10654,14119,37.0
10655,25275,2.0
10656,10929,1.0
10657,17760,4.0
10658,2848,5.0
10659,6683,64.0
10660,26916,467.0
10661,29216,9.0
10662,20243,177.0
10663,28677,1.0
10664,6636,5.0
10665,20950,2.0
10666,15243,13.0
10667,27179,1781.0
10668,31350,3.0
10669,15170,4.0
10670,24175,1365.0
10671,2685,11.0
10672,25341,0.0
10673,25646,109.0
10674,27250,2.0
10675,4721,15.0
10676,3714,28.0
10677,28057,4.0
10678,14539,18.0
10679,5907,209.0
10680,5603,50.0
10681,3755,1.0
10682,19128,17.0
10683,7141,41.0
10684,17111,8.0
10685,11007,5.0
10686,4123,2.0
10687,5093,1.0
10688,10349,2.0
10689,7807,5.0
10690,10825,145.0
10691,30542,141.0
10692,18900,4.0
10693,9645,12.0
10694,29622,94.0
10695,5973,352.0
10696,26851,225.0
10697,21385,1.0
10698,32091,4.0
10699,23247,41.0
10700,782,13.0
10701,13320,2.0
10702,11684,1.0
10703,18309,9.0
10704,17675,42.0
10705,12776,7.0
10706,17562,152.0
10707,1712,22.0
10708,17931,1.0
10709,10600,18.0
10710,31592,51.0
10711,9983,15.0
10712,31063,33.0
10713,8833,2.0
10714,11728,514.0
10715,1463,0.0
10716,13329,6.0
10717,28900,603.0
10718,18293,1.0
10719,24148,2.0
10720,7813,9.0
10721,3095,0.0
10722,19013,1.0
10723,23818,2.0
10724,13687,3.0
10725,10059,20.0
10726,30711,44.0
10727,14702,1.0
10728,10043,35.0
10729,31191,2.0
10730,25781,28.0
10731,12824,7.0
10732,21899,1.0
10733,14890,34.0
10734,4495,10.0
10735,31335,2.0
10736,29338,2.0
10737,9881,7.0
10738,18822,27.0
10739,26755,1.0
10740,31756,4.0
10741,3208,2.0
10742,4663,8.0
10743,3417,1.0
10744,28933,3.0
10745,29132,62.0
10746,30662,7.0
10747,12110,1.0
10748,6378,1.0
10749,5695,9.0
10750,15503,1.0
10751,20491,4.0
10752,9215,327.0
10753,20054,11.0
10754,11819,1.0
10755,2799,8.0
10756,24584,2.0
10757,16624,156.0
10758,15367,56.0
10759,13911,6.0
10760,25179,3.0
10761,8930,4.0
10762,1650,11.0
10763,13679,1.0
10764,2824,2.0
10765,29816,14.0
10766,4446,2.0
10767,3963,10.0
10768,12697,1.0
10769,9733,3.0
10770,31420,7.0
10771,15684,1.0
10772,2126,3.0
10773,2770,4.0
10774,29446,1.0
10775,24045,0.0
10776,18868,1.0
10777,18252,2.0
10778,11137,111.0
10779,2063,3.0
10780,15017,22.0
10781,25991,1.0
10782,22466,2.0
10783,4121,4.0
10784,5931,32.0
10785,19967,10.0
10786,27502,4.0
10787,25406,58.0
10788,7431,82.0
10789,3568,17.0
10790,4918,9.0
10791,19326,6.0
10792,2821,16.0
10793,14222,8.0
10794,29174,0.0
10795,23442,1.0
10796,23702,1.0
10797,4490,1.0
10798,27833,1.0
10799,32031,1.0
10800,1523,2.0
10801,10271,6.0
10802,8274,357.0
10803,23117,8.0
10804,11734,2.0
10805,12965,289.0
10806,9157,8.0
10807,10763,1.0
10808,10704,27.0
10809,18794,12.0
10810,21742,49.0
10811,14343,42.0
10812,2306,8.0
10813,26635,16.0
10814,19795,38.0
10815,13127,1.0
10816,4497,3.0
10817,29254,1.0
10818,15677,23.0
10819,18955,24.0
10820,3579,90.0
10821,29042,39.0
10822,18108,3.0
10823,25902,4.0
10824,21569,13.0
10825,26953,6.0
10826,4841,9.0
10827,830,5.0
10828,18380,18.0
10829,27840,10.0
10830,14169,39.0
10831,6201,1.0
10832,2461,7.0
10833,11304,2.0
10834,23113,1.0
10835,25921,7.0
10836,23620,6.0
10837,13560,9.0
10838,27110,5.0
10839,22337,29.0
10840,32022,7.0
10841,13516,1.0
10842,10137,3.0
10843,31008,32.0
10844,22524,20.0
10845,23585,1.0
10846,12735,21.0
10847,16599,146.0
10848,15545,28.0
10849,9633,7.0
10850,1845,212.0
10851,2871,6.0
10852,22871,1.0
10853,28629,32.0
10854,14561,1.0
10855,24088,2.0
10856,13684,24.0
10857,31960,2.0
10858,12668,0.0
10859,3371,14.0
10860,15269,4.0
10861,9804,44.0
10862,4346,101.0
10863,30518,21.0
10864,16346,1.0
10865,25738,3.0
10866,3599,10.0
10867,23021,7.0
10868,28738,21.0
10869,18120,14.0
10870,18552,18.0
10871,19745,7.0
10872,32083,1.0
10873,13674,1.0
10874,14902,2.0
10875,3981,3.0
10876,18507,1.0
10877,10127,7.0
10878,31753,3.0
10879,22366,4.0
10880,14439,1.0
10881,25553,46.0
10882,22176,6.0
10883,3396,24.0
10884,8576,36.0
10885,15089,1.0
10886,16231,18.0
10887,13681,2.0
10888,16371,1.0
10889,9023,9.0
10890,8026,12.0
10891,24665,10.0
10892,4282,7.0
10893,27849,105.0
10894,23641,2.0
10895,7650,19.0
10896,5241,17.0
10897,1195,2.0
10898,6091,8.0
10899,26590,1.0
10900,28944,13.0
10901,14814,2.0
10902,4405,8.0
10903,17645,1073.0
10904,30604,6.0
10905,22925,168.0
10906,19258,3.0
10907,27129,97.0
10908,14135,1.0
10909,10235,54.0
10910,28372,3.0
10911,24828,4.0
10912,11775,7.0
10913,28710,48.0
10914,10172,2.0
10915,25410,4.0
10916,26589,21.0
10917,27884,27.0
10918,29126,38.0
10919,267,2.0
10920,26241,19.0
10921,5088,1.0
10922,9249,1.0
10923,29562,1.0
10924,3387,3.0
10925,21566,1.0
10926,21075,3.0
10927,18448,17.0
10928,3600,11.0
10929,2453,16.0
10930,23696,2.0
10931,5185,82.0
10932,6776,3.0
10933,2532,8.0
10934,25068,127.0
10935,1653,58.0
10936,19451,1.0
10937,29951,2.0
10938,15324,38.0
10939,22608,2.0
10940,24889,105.0
10941,26658,12.0
10942,23509,8.0
10943,3035,13.0
10944,8082,27.0
10945,3687,226.0
10946,15434,3.0
10947,4141,11.0
10948,1090,5.0
10949,2286,1.0
10950,3934,1.0
10951,17012,65.0
10952,9705,2.0
10953,12112,86.0
10954,28436,54.0
10955,12872,835.0
10956,7156,37.0
10957,23823,17.0
10958,30121,22.0
10959,15501,17.0
10960,27119,14.0
10961,31425,2.0
10962,2390,5.0
10963,6499,1.0
10964,8483,12.0
10965,22543,141.0
10966,15189,36.0
10967,687,28.0
10968,21422,163.0
10969,7428,698.0
10970,28473,73.0
10971,16881,23.0
10972,23460,26.0
10973,27768,1.0
10974,31277,3.0
10975,12423,195.0
10976,15050,1.0
10977,14762,13.0
10978,7333,1.0
10979,20985,1.0
10980,7712,3.0
10981,19246,1.0
10982,18242,2.0
10983,16930,25.0
10984,13885,78.0
10985,971,2.0
10986,3735,1.0
10987,23933,1.0
10988,19161,7.0
10989,6635,79.0
10990,30105,8.0
10991,17015,8.0
10992,8543,24.0
10993,25402,3.0
10994,20654,2.0
10995,28501,1.0
10996,10239,32.0
10997,1043,6.0
10998,23318,3.0
10999,14785,6.0
11000,25620,2.0
11001,15870,5.0
11002,14998,2.0
11003,22739,20.0
11004,6742,8.0
11005,24147,29.0
11006,18222,1.0
11007,26829,1.0
11008,17368,1.0
11009,20430,24.0
11010,17036,52.0
11011,3518,84.0
11012,16028,8.0
11013,11087,4.0
11014,7118,2.0
11015,16629,213.0
11016,16618,11.0
11017,1835,108.0
11018,19691,85.0
11019,28601,367.0
11020,12099,44.0
11021,28990,21.0
11022,2881,1.0
11023,9907,3.0
11024,32674,3.0
11025,24995,41.0
11026,24616,1.0
11027,15225,7.0
11028,12040,5.0
11029,17467,11.0
11030,31804,1.0
11031,9246,11.0
11032,161,100.0
11033,28103,76.0
11034,21727,4.0
11035,31589,1.0
11036,27643,1.0
11037,2935,12.0
11038,17446,12.0
11039,19163,67.0
11040,30028,5.0
11041,20373,1.0
11042,13144,0.0
11043,17239,1.0
11044,17544,1.0
11045,11364,1.0
11046,29723,2.0
11047,8024,5.0
11048,4697,4.0
11049,1155,0.0
11050,17672,939.0
11051,18134,3.0
11052,17751,1.0
11053,29697,1.0
11054,6344,1.0
11055,5959,1.0
11056,12268,2.0
11057,16728,2.0
11058,19469,6.0
11059,5406,14.0
11060,760,25.0
11061,29858,77.0
11062,19143,1.0
11063,30759,192.0
11064,11003,13.0
11065,13976,74.0
11066,1682,79.0
11067,619,24.0
11068,3320,1817.0
11069,14803,0.0
11070,15019,4.0
11071,4384,52.0
11072,24373,400.0
11073,3924,4.0
11074,23974,1.0
11075,24704,2.0
11076,20342,5.0
11077,2236,11.0
11078,20282,2.0
11079,32,1.0
11080,27315,1.0
11081,22251,3.0
11082,26895,1.0
11083,26939,4.0
11084,6093,5.0
11085,19978,2.0
11086,16032,1.0
11087,19737,1.0
11088,12293,11.0
11089,27157,14.0
11090,12910,1.0
11091,3650,9.0
11092,31141,16.0
11093,5645,1.0
11094,6278,10.0
11095,31653,1.0
11096,8788,7.0
11097,15348,2.0
11098,8140,1.0
11099,1746,1.0
11100,31704,28.0
11101,253,2.0
11102,19976,1582.0
11103,25782,1.0
11104,19384,103.0
11105,17485,39.0
11106,21639,5.0
11107,5525,1.0
11108,4211,4.0
11109,30057,17.0
11110,8702,11.0
11111,23320,10.0
11112,27780,2.0
11113,6242,27.0
11114,14009,56.0
11115,27649,87.0
11116,26921,3.0
11117,26655,19.0
11118,9060,9.0
11119,4936,1.0
11120,22605,3.0
11121,28597,3.0
11122,8847,11.0
11123,5181,5.0
11124,30534,59.0
11125,2672,2.0
11126,2514,6.0
11127,23315,1.0
11128,18712,10.0
11129,16338,86.0
11130,16077,5.0
11131,7293,1.0
11132,6151,8.0
11133,16633,17.0
11134,21885,22.0
11135,10265,1.0
11136,5649,3.0
11137,3477,617.0
11138,7822,2.0
11139,12114,4.0
11140,5190,5.0
11141,4672,2.0
11142,32357,16.0
11143,3810,14.0
11144,9833,9.0
11145,16069,7.0
11146,15906,13.0
11147,25399,2.0
11148,27804,47.0
11149,24370,55.0
11150,28405,7.0
11151,4724,22.0
11152,19954,128.0
11153,23642,3.0
11154,22041,4.0
11155,14038,13.0
11156,24687,29.0
11157,7654,2.0
11158,16310,2.0
11159,4330,11.0
11160,10219,0.0
11161,3160,1.0
11162,27682,5.0
11163,20460,58.0
11164,8069,6.0
11165,13409,1.0
11166,695,25.0
11167,8517,1.0
11168,3847,9.0
11169,10906,2.0
11170,1165,1.0
11171,13022,4.0
11172,32618,4.0
11173,17030,1.0
11174,25256,4.0
11175,3485,7.0
11176,20609,1.0
11177,5033,2.0
11178,21252,7.0
11179,22864,3.0
11180,8602,21.0
11181,22816,8.0
11182,30894,1.0
11183,17700,7.0
11184,8410,120.0
11185,5521,4.0
11186,12612,11.0
11187,18045,12.0
11188,4115,18.0
11189,22074,7.0
11190,8907,60.0
11191,26014,4.0
11192,13498,2.0
11193,13922,4.0
11194,5448,3.0
11195,23629,164.0
11196,3289,30.0
11197,11849,6.0
11198,17673,14.0
