,userID,num_orders
11657,445,29
11658,8783,37
11659,23057,19
11660,25174,81
11661,9648,16
11662,5645,31
11663,8415,31
11664,4434,8
11665,16307,40
11666,26113,11
11667,19164,39
11668,23552,53
11669,30781,14
11670,1347,51
11671,21447,16
11672,30612,18
11673,19805,18
11674,23168,46
11675,45558,70
11676,10958,9
11677,30994,12
11678,4902,37
11679,43023,31
11680,12238,47
11681,30814,28
11682,13520,31
11683,36663,18
11684,16446,39
11685,27048,11
11686,5689,32
11687,30206,13
11688,5639,34
11689,34643,51
11690,4667,28
11691,40730,38
11692,18461,32
11693,43698,46
11694,3,54
11695,5351,25
11696,38135,18
11697,26715,18
11698,34961,32
11699,34454,10
11700,16377,57
11701,6216,42
11702,39102,35
11703,45117,32
11704,11524,100
11705,26461,31
11706,38860,27
11707,9948,35
11708,44209,53
11709,44618,28
11710,11322,37
11711,20709,48
11712,26216,8
11713,19682,29
11714,11522,57
11715,20596,55
11716,8830,17
11717,774,33
11718,22408,22
11719,10817,7
11720,34159,47
11721,15392,71
11722,21330,18
11723,33910,15
11724,21115,34
11725,192,64
11726,11107,37
11727,2428,63
11728,30132,73
11729,18305,33
11730,45494,26
11731,22180,31
11732,28572,34
11733,45002,31
11734,5093,46
11735,40716,77
11736,25243,14
11737,36916,56
11738,43653,7
11739,44918,58
11740,23746,69
11741,44732,32
11742,13708,41
11743,9529,42
11744,27802,60
11745,32384,52
11746,19368,15
11747,35555,49
11748,25424,31
11749,17824,38
11750,25544,40
11751,42066,39
11752,23896,19
11753,14180,35
11754,20225,7
11755,30137,29
11756,502,63
11757,10373,9
11758,13257,78
11759,16620,67
11760,21586,32
11761,12301,57
11762,33905,118
11763,8178,37
11764,1053,13
11765,11853,37
11766,37900,15
11767,19828,77
11768,13198,16
11769,7110,33
11770,40060,83
11771,3496,15
11772,570,23
11773,44762,8
11774,21903,22
11775,33551,52
11776,34366,60
11777,10193,12
11778,15156,25
11779,25975,77
11780,35530,24
11781,2056,51
11782,16844,61
11783,3023,48
11784,21708,42
11785,12354,47
11786,19991,49
11787,8727,30
11788,33936,13
11789,44117,15
11790,3511,67
11791,21868,69
11792,43787,44
11793,16679,59
11794,34537,32
11795,30895,68
11796,935,31
11797,17062,35
11798,26188,55
11799,20922,63
11800,29541,30
11801,36256,57
11802,7510,64
11803,11195,20
11804,37066,8
11805,4155,32
11806,29172,40
11807,10299,34
11808,157,25
11809,3402,10
11810,14132,28
11811,22634,31
11812,7431,27
11813,23210,7
11814,9712,9
11815,11,45
11816,27421,85
11817,23662,30
11818,23080,45
11819,27621,65
11820,41001,40
11821,39678,94
11822,7236,58
11823,3929,10
11824,25828,29
11825,11265,68
11826,24519,37
11827,7245,12
11828,36297,32
11829,33221,67
11830,11595,28
11831,27905,20
11832,38678,31
11833,8630,11
11834,44243,45
11835,40248,17
11836,14482,11
11837,27253,21
11838,8648,38
11839,40290,25
11840,9380,31
11841,42124,46
11842,38233,34
11843,33065,36
11844,29300,37
11845,10960,57
11846,45006,68
11847,1162,21
11848,32148,171
11849,26645,13
11850,31254,17
11851,43059,96
11852,34239,16
11853,16801,59
11854,27484,88
11855,11611,6
11856,5596,47
11857,7613,57
11858,16135,65
11859,310,15
11860,34451,50
11861,3435,32
11862,36996,56
11863,16749,36
11864,25851,16
11865,21671,61
11866,33948,37
11867,43137,60
11868,41036,63
11869,40476,46
11870,23922,20
11871,16360,28
11872,13274,21
11873,11277,72
11874,16286,32
11875,39084,13
11876,17530,23
11877,43114,36
11878,3263,27
11879,35863,14
11880,9975,60
11881,26396,44
11882,2857,17
11883,15489,64
11884,10608,73
11885,21203,31
11886,19080,22
11887,33984,34
11888,26513,10
11889,29531,54
11890,43234,16
11891,6582,15
11892,6623,6
11893,26144,39
11894,5996,47
11895,44158,20
11896,22484,41
11897,21296,50
11898,972,29
11899,40432,23
11900,9700,52
11901,5176,23
11902,40799,34
11903,27530,39
11904,41199,46
11905,35165,29
11906,34835,88
11907,12391,17
11908,30458,8
11909,28676,83
11910,18415,6
11911,28119,53
11912,44866,49
11913,23362,25
11914,16143,5
11915,6106,36
11916,18977,33
11917,45688,57
11918,23881,13
11919,16336,12
11920,5551,22
11921,36505,34
11922,40122,62
11923,33540,112
11924,32710,19
11925,16120,46
11926,34029,27
11927,20265,20
11928,9574,42
11929,37933,13
11930,29478,80
11931,39819,87
11932,21080,44
11933,3944,51
11934,15989,81
11935,33121,151
11936,11152,13
11937,33402,43
11938,24906,45
11939,28061,25
11940,36473,13
11941,21949,32
11942,29352,38
11943,39306,15
11944,32788,70
11945,45607,45
11946,35306,12
11947,1556,19
11948,19473,29
11949,28202,26
11950,26372,91
11951,24825,16
11952,42435,16
11953,39162,27
11954,44183,43
11955,21577,17
11956,9028,12
11957,16584,63
11958,41008,59
11959,28337,45
11960,39994,91
11961,42220,24
11962,30382,7
11963,31424,32
11964,19883,19
11965,39251,139
11966,7169,20
11967,4508,27
11968,10333,41
11969,35714,66
11970,39447,40
11971,12372,43
11972,13830,37
11973,20030,29
11974,16838,11
11975,41861,39
11976,30932,35
11977,11718,8
11978,35071,135
11979,18226,38
11980,40041,58
11981,12051,21
11982,23464,36
11983,9370,44
11984,37971,32
11985,7235,15
11986,4803,50
11987,14560,60
11988,11359,11
11989,42209,42
11990,36317,83
11991,41143,87
11992,37421,27
11993,26968,31
11994,43629,10
11995,6673,57
11996,27552,15
11997,34472,44
11998,36973,30
11999,13709,19
12000,12084,31
12001,8203,51
12002,16412,23
12003,6830,106
12004,20661,10
12005,36680,28
12006,6732,51
12007,20716,68
12008,31040,13
12009,1040,79
12010,39735,32
12011,21221,13
12012,24000,45
12013,29277,38
12014,41000,9
12015,10837,37
12016,11940,40
12017,36304,78
12018,13588,12
12019,43190,31
12020,37837,62
12021,33406,11
12022,9166,45
12023,30698,42
12024,10319,17
12025,17594,51
12026,2753,11
12027,7423,50
12028,39363,41
12029,22593,150
12030,21875,36
12031,29934,14
12032,31469,21
12033,42890,14
12034,35970,56
12035,43349,8
12036,23428,24
12037,41123,28
12038,11647,24
12039,34529,50
12040,3448,13
12041,8006,32
12042,24278,43
12043,23451,9
12044,20348,15
12045,26792,18
12046,19504,34
12047,28167,10
12048,45685,67
12049,9420,30
12050,751,38
12051,15268,44
12052,13012,33
12053,10885,40
12054,35677,33
12055,6103,39
12056,30097,32
12057,41822,37
12058,25168,18
12059,44563,16
12060,11791,52
12061,5346,12
12062,33883,36
12063,35546,25
12064,5926,29
12065,35265,46
12066,40820,99
12067,19895,14
12068,22418,21
12069,14049,48
12070,40285,18
12071,12572,30
12072,16680,19
12073,22153,21
12074,34797,56
12075,40389,102
12076,39937,76
12077,30810,36
12078,23276,18
12079,1895,78
12080,31766,16
12081,24669,31
12082,43645,16
12083,22417,67
12084,39355,20
12085,21276,24
12086,30135,47
12087,4647,42
12088,28859,31
12089,11048,50
12090,8923,54
12091,823,56
12092,9596,26
12093,33884,31
12094,15105,98
12095,11613,30
12096,14604,7
12097,44633,22
12098,10114,53
12099,8765,9
12100,35890,31
12101,13424,11
12102,45070,29
12103,30848,7
12104,21993,5
12105,27233,45
12106,2950,21
12107,984,69
12108,39416,58
12109,17087,29
12110,34917,11
12111,43867,21
12112,24823,37
12113,25373,25
12114,36719,22
12115,16671,64
12116,25293,39
12117,31263,36
12118,3245,26
12119,6291,56
12120,17706,26
12121,41009,16
12122,25276,17
12123,35831,33
12124,7562,77
12125,8431,27
12126,14990,20
12127,22640,11
12128,37703,18
12129,34345,57
12130,44745,36
12131,23122,26
12132,9879,13
12133,30563,14
12134,6805,72
12135,3096,36
12136,34210,56
12137,19460,47
12138,31933,27
12139,24634,63
12140,1212,46
12141,17251,29
12142,15119,51
12143,28897,16
12144,3098,24
12145,15198,30
12146,8714,37
12147,216,5
12148,2409,103
12149,19014,49
12150,36290,13
12151,345,63
12152,35948,15
12153,8867,26
12154,10363,71
12155,11292,63
12156,41464,77
12157,26604,7
12158,44414,44
12159,17909,22
12160,45716,15
12161,13620,18
12162,43820,32
12163,15991,46
12164,1796,14
12165,35559,36
12166,7891,51
12167,38887,42
12168,2382,22
12169,31706,16
12170,1164,19
12171,758,23
12172,24371,32
12173,26843,21
12174,23938,12
12175,21600,17
12176,31613,47
12177,26053,45
12178,14834,15
12179,44430,9
12180,8701,65
12181,24878,32
12182,12111,41
12183,38703,64
12184,44822,33
12185,43534,32
12186,32259,9
12187,4362,49
12188,27096,18
12189,27556,27
12190,45858,61
12191,20818,34
12192,26816,17
12193,6371,19
12194,40022,28
12195,7976,37
12196,4209,27
12197,20071,148
12198,37412,65
12199,35008,23
12200,1369,8
12201,32709,15
12202,38320,70
12203,3163,40
12204,7464,15
12205,38062,43
12206,18164,34
12207,37610,60
12208,36980,34
12209,5430,38
12210,37284,66
12211,38011,41
12212,17632,108
12213,18268,16
12214,24296,52
12215,29838,14
12216,11205,29
12217,31767,67
12218,9644,37
12219,32076,44
12220,4319,42
12221,45193,29
12222,4757,32
12223,7490,42
12224,41967,49
12225,36456,108
12226,8835,33
12227,13187,33
12228,9488,16
12229,20514,69
12230,14169,82
12231,4393,12
12232,13022,32
12233,12842,61
12234,8073,29
12235,43569,45
12236,7585,48
12237,13490,32
12238,29281,17
12239,43282,32
12240,17323,18
12241,17372,21
12242,33392,16
12243,16055,51
12244,4900,50
12245,2330,33
12246,16268,37
12247,3381,36
12248,2380,25
12249,22731,49
12250,24474,73
12251,7775,40
12252,20043,37
12253,10122,20
12254,30001,21
12255,13429,77
12256,22768,23
12257,28750,121
12258,25702,86
12259,8889,72
12260,20500,54
12261,32894,15
12262,22539,51
12263,4490,51
12264,37256,18
12265,40402,14
12266,6893,114
12267,27519,41
12268,32888,54
12269,19355,77
12270,7156,45
12271,32189,28
12272,39562,34
12273,4467,121
12274,30037,45
12275,152,29
12276,41446,35
12277,29105,44
12278,41231,23
12279,33641,18
12280,1349,31
12281,13075,33
12282,40310,26
12283,8678,35
12284,4427,41
12285,44186,49
12286,23742,59
12287,6170,16
12288,10687,55
12289,7631,35
12290,39517,12
12291,35392,22
12292,8226,91
12293,23181,34
12294,44397,39
12295,20228,59
12296,16310,31
12297,6251,27
12298,33538,48
12299,21150,31
12300,1538,26
12301,21236,32
12302,11765,34
12303,36411,14
12304,13362,14
12305,32543,27
12306,11813,48
12307,5182,11
12308,5381,24
12309,39573,62
12310,41598,23
12311,43895,24
12312,32757,19
12313,4790,12
12314,45314,50
12315,22269,16
12316,31400,50
12317,42872,16
12318,15732,14
12319,15432,53
12320,38817,37
12321,36262,26
12322,38959,25
12323,6273,11
12324,6305,20
12325,39834,62
12326,19234,47
12327,24030,35
12328,36515,32
12329,35340,23
12330,30889,23
12331,1459,23
12332,32432,42
12333,44608,23
12334,29505,35
12335,43159,77
12336,36888,32
12337,38784,49
12338,36784,28
12339,7259,38
12340,139,47
12341,7525,58
12342,25065,35
12343,24837,41
12344,42718,54
12345,9558,30
12346,8067,23
12347,12544,87
12348,41910,41
12349,15104,17
12350,22011,14
12351,21376,21
12352,23722,90
12353,32062,63
12354,42653,82
12355,38539,28
12356,2710,58
12357,6394,18
12358,32206,58
12359,39236,43
12360,38873,34
12361,19260,35
12362,5101,14
12363,39350,81
12364,26300,56
12365,31655,17
12366,39935,82
12367,8944,19
12368,19074,22
12369,18168,55
12370,12721,56
12371,29732,11
12372,33134,28
12373,27099,29
12374,16107,30
12375,12988,22
12376,5311,4
12377,21709,53
12378,17277,37
12379,4971,27
12380,15790,10
12381,37239,55
12382,30197,14
12383,22949,36
12384,29041,52
12385,24979,47
12386,20864,33
12387,9363,38
12388,9508,11
12389,8290,47
12390,17698,37
12391,12422,16
12392,32004,36
12393,35310,9
12394,9626,21
12395,32391,60
12396,27339,40
12397,11768,142
12398,16046,22
12399,36501,27
12400,36361,14
12401,25532,22
12402,29573,16
12403,25971,11
12404,5271,24
12405,38219,45
12406,6759,62
12407,9881,21
12408,36518,70
12409,33434,20
12410,18811,13
12411,31014,26
12412,36454,18
12413,17112,48
12414,34811,12
12415,31878,32
12416,5964,64
12417,10802,26
12418,20411,34
12419,7567,42
12420,27590,44
12421,34112,26
12422,16355,22
12423,23461,56
12424,43064,57
12425,8238,83
12426,33510,14
12427,24600,14
12428,4250,17
12429,40037,26
12430,20695,18
12431,29987,41
12432,16551,34
12433,41503,28
12434,15492,60
12435,12736,46
12436,311,9
12437,29563,30
12438,2134,22
12439,9716,45
12440,28957,16
12441,38321,35
12442,9679,56
12443,17687,12
12444,830,82
12445,29876,33
12446,33611,39
12447,41629,16
12448,38584,13
12449,5280,49
12450,39370,77
12451,16205,59
12452,4129,11
12453,40763,36
12454,27177,27
12455,45355,21
12456,37728,86
12457,23783,21
12458,11208,22
12459,40881,39
12460,4449,16
12461,9685,42
12462,11225,32
12463,34191,61
12464,31907,18
12465,22457,42
12466,42078,27
12467,12251,45
12468,24606,37
12469,14854,27
12470,1812,15
12471,27465,128
12472,32713,37
12473,13357,5
12474,41974,21
12475,34015,47
12476,43969,44
12477,31643,55
12478,33855,30
12479,14378,20
12480,23460,33
12481,23331,11
12482,12046,58
12483,38929,56
12484,24538,69
12485,23021,20
12486,23249,48
12487,24749,9
12488,18049,25
12489,33644,106
12490,6109,37
12491,25374,31
12492,17619,48
12493,16909,45
12494,35158,50
12495,16081,39
12496,10406,62
12497,21142,34
12498,24547,23
12499,27029,19
12500,10024,66
12501,42911,17
12502,16887,19
12503,28847,5
12504,34401,33
12505,31176,32
12506,21873,34
12507,13549,37
12508,32598,38
12509,17537,47
12510,45689,40
12511,35005,30
12512,37753,68
12513,5077,18
12514,2471,31
12515,14684,9
12516,36248,23
12517,21653,47
12518,38872,19
12519,24772,21
12520,13329,99
12521,2945,32
12522,44272,14
12523,10552,57
12524,43729,38
12525,17308,36
12526,14458,96
12527,2595,22
12528,30929,68
12529,6997,28
12530,4243,29
12531,32982,19
12532,3766,15
12533,36224,30
12534,38717,42
12535,23941,63
12536,34253,39
12537,40658,8
12538,8733,31
12539,7865,52
12540,3823,23
12541,26433,13
12542,3636,44
12543,2838,11
12544,6569,74
12545,2832,36
12546,11451,9
12547,22200,24
12548,22432,40
12549,43117,38
12550,18637,43
12551,16908,31
12552,5383,21
12553,30871,32
12554,33289,27
12555,32559,13
12556,488,62
12557,42833,59
12558,9319,82
12559,38197,50
12560,19002,30
12561,44208,45
12562,4582,8
12563,1096,9
12564,19651,51
12565,26776,55
12566,16575,21
12567,30485,12
12568,36504,43
12569,16458,57
12570,12950,75
12571,27930,45
12572,45553,58
12573,2341,37
12574,37032,16
12575,17450,36
12576,19801,47
12577,26798,27
12578,17851,16
12579,7252,39
12580,214,33
12581,32667,154
12582,27021,34
12583,42783,25
12584,37437,31
12585,11391,42
12586,39623,23
12587,30529,45
12588,35163,22
12589,34469,41
12590,30028,11
12591,18142,32
12592,15950,14
12593,32697,37
12594,3356,48
12595,15838,28
12596,41982,20
12597,30083,38
12598,2835,20
12599,14083,31
12600,1709,99
12601,34205,107
12602,22361,34
12603,39134,42
12604,39041,30
12605,11775,27
12606,18689,43
12607,40707,18
12608,404,41
12609,31801,33
12610,37987,19
12611,13543,40
12612,12739,12
12613,23819,22
12614,44116,13
12615,29889,27
12616,21672,56
12617,34233,24
12618,10132,48
12619,10305,22
12620,22047,16
12621,1154,15
12622,42597,27
12623,23724,53
12624,40288,24
12625,5159,32
12626,19659,41
12627,17871,26
12628,8686,29
12629,7420,14
12630,7189,68
12631,20074,43
12632,4791,13
12633,14787,8
12634,34196,22
12635,38856,30
12636,9193,40
12637,21954,20
12638,36257,41
12639,6401,23
12640,14522,11
12641,38547,41
12642,45539,16
12643,32592,13
12644,9604,49
12645,22708,33
12646,2216,37
12647,20058,100
12648,686,48
12649,12175,28
12650,31856,75
12651,8435,88
12652,26368,21
12653,40445,29
12654,12695,59
12655,26651,15
12656,42089,52
12657,42316,24
12658,26771,97
12659,6177,12
12660,42990,42
12661,19838,75
12662,18516,12
12663,46020,36
12664,26985,56
12665,33217,124
12666,14507,18
12667,28555,44
12668,34722,71
12669,26613,25
12670,24221,31
12671,13815,44
12672,16684,51
12673,10977,15
12674,31919,37
12675,24233,17
12676,37721,42
12677,3793,82
12678,38796,18
12679,20632,12
12680,10891,36
12681,8090,16
12682,1337,35
12683,12698,62
12684,34744,36
12685,33067,15
12686,6415,34
12687,3791,17
12688,29915,51
12689,17881,27
12690,35035,27
12691,16232,88
12692,28910,33
12693,38551,59
12694,6722,24
12695,3294,13
12696,44110,11
12697,18097,28
12698,22017,42
12699,20573,29
12700,36669,22
12701,10630,8
12702,45725,92
12703,10274,22
12704,25412,37
12705,5027,24
12706,510,41
12707,15508,50
12708,16337,55
12709,2093,27
12710,696,49
12711,21874,33
12712,947,48
12713,3917,38
12714,16247,20
12715,26721,42
12716,23190,35
12717,993,54
12718,27046,25
12719,40563,23
12720,6838,26
12721,46029,24
12722,3070,26
12723,34453,14
12724,29034,21
12725,16625,36
12726,29594,40
12727,28692,69
12728,26008,53
12729,346,32
12730,42581,20
12731,41386,8
12732,9725,31
12733,12622,21
12734,16553,40
12735,22976,29
12736,36204,107
12737,30002,34
12738,29862,35
12739,10047,20
12740,6176,153
12741,30057,21
12742,12198,38
12743,15909,50
12744,22290,20
12745,22237,40
12746,19837,21
12747,4384,52
12748,1264,27
12749,6253,18
12750,21816,52
12751,44081,44
12752,31593,34
12753,34422,28
12754,25567,37
12755,37858,64
12756,6281,38
12757,26785,11
12758,28118,75
12759,14637,19
12760,29501,62
12761,27899,33
12762,23138,36
12763,5768,79
12764,40894,17
12765,2066,72
12766,34890,90
12767,30107,17
12768,41281,46
12769,6917,22
12770,22535,10
12771,14593,27
12772,6615,27
12773,9335,50
12774,28025,99
12775,29486,34
12776,37488,32
12777,33546,39
12778,25818,38
12779,16556,47
12780,17696,11
12781,45728,16
12782,7194,46
12783,28274,32
12784,29276,40
12785,18347,55
12786,15023,57
12787,33762,32
12788,44321,43
12789,31418,31
12790,43019,61
12791,41180,36
12792,32636,48
12793,43155,29
12794,4692,73
12795,37928,36
12796,19046,28
12797,2658,69
12798,4103,19
12799,8050,36
12800,10163,37
12801,37925,12
12802,27193,35
12803,6154,7
12804,18776,55
12805,40086,85
12806,8099,25
12807,14191,25
12808,30516,43
12809,3737,28
12810,19249,32
12811,11497,51
12812,18066,25
12813,1004,10
12814,9548,12
12815,19174,15
12816,4986,33
12817,41911,21
12818,25173,28
12819,45734,21
12820,10609,84
12821,9412,12
12822,21918,12
12823,11840,54
12824,23223,30
12825,27442,40
12826,7993,50
12827,24597,53
12828,17560,24
12829,6005,79
12830,36897,73
12831,27258,24
12832,3523,37
12833,37123,34
12834,40971,38
12835,45352,43
12836,41467,31
12837,35084,12
12838,40042,23
12839,44737,10
12840,21802,28
12841,14648,50
12842,27023,28
12843,26540,33
12844,28326,21
12845,25297,14
12846,30646,25
12847,21085,12
12848,38997,36
12849,24475,8
12850,18953,32
12851,3455,53
12852,2969,57
12853,45994,54
12854,12888,21
12855,8282,53
12856,11227,35
12857,42508,84
12858,5267,12
12859,22384,23
12860,30133,30
12861,3838,12
12862,34378,21
12863,12107,13
12864,29109,28
12865,24849,31
12866,39668,47
12867,4998,38
12868,30923,10
12869,34200,50
12870,15831,54
12871,20840,14
12872,14694,52
12873,38177,35
12874,31822,35
12875,14408,21
12876,28597,39
12877,17249,48
12878,1598,13
12879,29937,54
12880,27611,18
12881,16750,47
12882,37527,29
12883,36215,20
12884,33275,70
12885,44286,27
12886,37641,20
12887,39516,21
12888,6965,18
12889,11250,57
12890,12880,13
12891,936,21
12892,37202,7
12893,44355,48
12894,44473,12
12895,26027,30
12896,19538,11
12897,14991,15
12898,43878,29
12899,3740,100
12900,9307,30
12901,44838,29
12902,13887,19
12903,27805,16
12904,44412,14
12905,33136,11
12906,43967,107
12907,29720,42
12908,2384,34
12909,31480,41
12910,45470,33
12911,14893,27
12912,42734,22
12913,11735,12
12914,6331,44
12915,22606,14
12916,36306,50
12917,35930,9
12918,1857,48
12919,28051,8
12920,24795,20
12921,7698,6
12922,25435,18
12923,27298,23
12924,15350,47
12925,1861,46
12926,28705,32
12927,24654,13
12928,16856,23
12929,27992,29
12930,2333,16
12931,40959,10
12932,18057,21
12933,43027,9
12934,3379,10
12935,31343,30
12936,32463,37
12937,29622,42
12938,5631,17
12939,15579,31
12940,27360,41
12941,25703,14
12942,41400,30
12943,40353,16
12944,1070,12
12945,10120,37
12946,18292,44
12947,42835,51
12948,23102,28
12949,23678,11
12950,44799,66
12951,42073,43
12952,31603,29
12953,28479,39
12954,17479,8
12955,11429,19
12956,25533,46
12957,9722,43
12958,41168,48
12959,19306,22
12960,28048,49
12961,5195,22
12962,23029,41
12963,3903,16
12964,25597,15
12965,21932,63
12966,36761,23
12967,42988,38
12968,3935,28
12969,42462,34
12970,2853,28
12971,39140,46
12972,44802,32
12973,19822,35
12974,24298,30
12975,4928,84
12976,39058,42
12977,13850,6
12978,13087,67
12979,42711,44
12980,4030,12
12981,44240,48
12982,40818,16
12983,4459,14
12984,29196,31
12985,24314,23
12986,31971,42
12987,9832,23
12988,19064,12
12989,8732,37
12990,41803,64
12991,24114,30
12992,45875,54
12993,9286,11
12994,10301,32
12995,243,72
12996,38283,96
12997,41212,45
12998,44329,50
12999,11294,35
13000,15904,72
13001,22141,15
13002,20417,40
13003,11300,28
13004,3158,29
13005,37658,38
13006,25514,63
13007,10102,50
13008,17096,35
13009,18606,31
13010,27917,35
13011,40942,49
13012,28306,54
13013,22236,47
13014,9408,20
13015,39421,26
13016,7272,34
13017,2139,16
13018,37894,36
13019,3513,20
13020,21633,82
13021,4323,40
13022,27355,45
13023,44793,18
13024,3772,32
13025,12713,29
13026,38945,14
13027,7569,54
13028,37192,76
13029,32953,42
13030,8873,58
13031,44508,61
13032,40914,56
13033,2547,16
13034,35944,36
13035,21418,37
13036,1228,21
13037,7355,12
13038,31491,70
13039,18761,62
13040,37767,38
13041,39152,35
13042,66,5
13043,41481,41
13044,15791,20
13045,44589,27
13046,9845,39
13047,19332,22
13048,5413,20
13049,11625,42
13050,41150,7
13051,37739,37
13052,25731,27
13053,27276,34
13054,18546,11
13055,9972,37
13056,2825,68
13057,10481,81
13058,8455,34
13059,34309,17
13060,14971,28
13061,6320,19
13062,28369,112
13063,39909,18
13064,41765,14
13065,35865,35
13066,35683,35
13067,20654,31
13068,43125,59
13069,24850,23
13070,18144,31
13071,5475,21
13072,35523,42
13073,22853,49
13074,31678,47
13075,42563,92
13076,4083,35
13077,12699,17
13078,9959,36
13079,32806,13
13080,15229,37
13081,33327,21
13082,43273,27
13083,29953,49
13084,6040,58
13085,44007,37
13086,15682,37
13087,10910,53
13088,36137,76
13089,5675,15
13090,31663,28
13091,30589,13
13092,3856,12
13093,32538,22
13094,20911,40
13095,35050,92
13096,39683,11
13097,44702,55
13098,10382,6
13099,9205,36
13100,10532,61
13101,23854,40
13102,7747,29
13103,29382,48
13104,25484,23
13105,13838,16
13106,40897,3
13107,45756,28
13108,39098,100
13109,40806,28
13110,15924,45
13111,24917,41
13112,18319,17
13113,19830,18
13114,38496,39
13115,16677,8
13116,24868,10
13117,36141,32
13118,45978,38
13119,10199,33
13120,3757,80
13121,1578,28
13122,3443,59
13123,78,37
13124,30459,41
13125,6564,35
13126,36928,71
13127,8547,8
13128,36992,30
13129,18271,38
13130,40466,25
13131,8060,63
13132,13113,34
13133,16871,14
13134,43311,92
13135,13738,35
13136,4458,21
13137,27659,26
13138,17371,66
13139,12315,8
13140,3001,33
13141,28656,8
13142,35113,20
13143,19629,36
13144,35678,79
13145,34621,29
13146,3048,24
13147,1615,25
13148,39204,22
13149,16169,30
13150,45981,28
13151,30561,58
13152,929,23
13153,35064,13
13154,18028,40
13155,16117,34
13156,26382,65
13157,18098,38
13158,16472,14
13159,20665,12
13160,35040,25
13161,3333,48
13162,24800,92
13163,17534,27
13164,6448,2
13165,13986,19
13166,44351,12
13167,5725,21
13168,12594,12
13169,19835,24
13170,36016,40
13171,173,37
13172,9181,46
13173,2955,35
13174,33000,45
13175,13023,43
13176,8267,33
13177,24463,53
13178,23756,44
13179,19777,24
13180,41676,23
13181,37846,15
13182,42429,21
13183,42842,108
13184,33350,43
13185,41163,31
13186,44767,57
13187,6933,34
13188,32194,16
13189,37961,27
13190,3104,5
13191,22779,25
13192,7214,20
13193,5072,23
13194,1982,15
13195,23912,45
13196,28079,19
13197,28065,19
13198,6984,16
13199,43580,18
13200,2296,22
13201,200,26
13202,22312,7
13203,35,23
13204,14670,71
13205,18186,42
13206,45625,48
13207,43677,46
13208,41510,28
13209,29981,55
13210,40068,41
13211,24478,32
13212,6215,31
13213,18935,20
13214,3292,14
13215,22951,37
13216,40419,44
13217,34343,15
13218,14736,55
13219,36136,32
13220,3206,37
13221,22979,27
13222,21058,34
13223,28566,34
13224,34373,56
13225,38205,23
13226,24348,34
13227,43163,15
13228,10917,12
13229,4516,41
13230,38772,48
13231,42134,29
13232,34605,55
13233,6057,28
13234,27102,33
13235,2015,5
13236,14147,12
13237,14018,49
13238,11899,60
13239,6314,24
13240,1731,11
13241,24431,36
13242,12645,79
13243,10574,3
13244,38236,12
13245,27100,38
13246,20267,50
13247,5826,27
13248,44782,24
13249,25191,18
13250,44856,19
13251,24687,31
13252,38085,31
13253,20879,45
13254,11812,55
13255,27424,76
13256,5517,31
13257,21212,9
13258,41460,55
13259,41331,8
13260,6130,18
13261,42364,17
13262,13316,32
13263,8979,27
13264,17105,59
13265,33612,7
13266,45032,56
13267,37782,14
13268,25489,60
13269,24522,30
13270,6677,7
13271,6942,17
13272,20619,27
13273,29343,30
13274,27629,25
13275,18047,46
13276,39412,16
13277,45396,8
13278,656,22
13279,27523,22
13280,3688,45
13281,37346,34
13282,43179,16
13283,4086,58
13284,39560,73
13285,22508,21
13286,5032,34
13287,35815,35
13288,43383,36
13289,39075,35
13290,43315,37
13291,14642,22
13292,29613,41
13293,31016,28
13294,20324,30
13295,26922,47
13296,27789,8
13297,7033,25
13298,31833,51
13299,1970,65
13300,45278,28
13301,16209,30
13302,24904,35
13303,29414,38
13304,2545,34
13305,11119,26
13306,17622,14
13307,40124,43
13308,10001,42
13309,35730,25
13310,15786,79
13311,15675,46
13312,17434,47
13313,36587,31
13314,36999,30
13315,31806,64
13316,19364,29
13317,45900,21
13318,28540,36
13319,31534,36
13320,44298,31
13321,42454,24
13322,7764,36
13323,17730,17
13324,4512,21
13325,27742,96
13326,10850,43
13327,25986,34
13328,3735,57
13329,4838,30
13330,43439,15
13331,18108,33
13332,23302,68
13333,14821,19
13334,24121,26
13335,39543,46
13336,22709,57
13337,9221,53
13338,42705,28
13339,39127,24
13340,13705,48
13341,195,24
13342,44907,17
13343,39190,69
13344,30702,48
13345,38524,46
13346,42593,26
13347,18849,54
13348,126,41
13349,10606,23
13350,31310,5
13351,14143,59
13352,17791,37
13353,41131,37
13354,44108,6
13355,11617,21
13356,8004,38
13357,40664,8
13358,18139,45
13359,19673,82
13360,769,24
13361,35572,43
13362,27765,18
13363,6286,30
13364,2718,38
13365,7957,34
13366,34920,50
13367,19012,36
13368,28217,26
13369,23750,9
13370,31827,28
13371,10415,40
13372,28512,23
13373,12099,27
13374,30599,29
13375,9909,88
13376,8295,47
13377,45578,41
13378,12349,41
13379,5956,24
13380,28590,19
13381,13935,38
13382,5623,75
13383,16932,22
13384,18964,18
13385,11136,30
13386,1339,41
13387,31281,19
13388,20642,82
13389,22308,51
13390,16746,27
13391,34533,31
13392,8513,39
13393,24372,64
13394,24199,113
13395,15323,31
13396,16478,63
13397,6307,14
13398,20890,22
13399,1131,50
13400,15386,24
13401,18641,58
13402,17572,11
13403,43584,31
13404,29780,59
13405,28827,23
13406,11228,67
13407,22271,31
13408,19511,65
13409,1969,88
13410,38797,20
